ENSG00000147443.11	DOK2
ENSG00000137942.15	FNBP1L
ENSG00000151025.9	GPR158
ENSG00000226499.1	AL136380.1
ENSG00000274443.3	C8orf89
ENSG00000184100.6	BRD7P2
ENSG00000278952.1	AP003068.4
ENSG00000123427.14	EEF1AKMT3
ENSG00000179639.9	FCER1A
ENSG00000215374.5	FAM66B
ENSG00000268621.4	IGFL2-AS1
ENSG00000115840.12	SLC25A12
ENSG00000236076.1	LINC01072
ENSG00000275601.1	AC011330.2
ENSG00000141696.11	P3H4
ENSG00000061455.10	PRDM6
ENSG00000254675.1	AP003032.1
ENSG00000272854.1	AC004839.2
ENSG00000162757.4	C1orf74
ENSG00000105245.8	NUMBL
ENSG00000141391.12	PRELID3A
ENSG00000162032.14	SPSB3
ENSG00000148498.14	PARD3
ENSG00000188596.8	CFAP54
ENSG00000179532.11	DNHD1
ENSG00000255671.1	AC007406.1
ENSG00000166669.12	ATF7IP2
ENSG00000157869.13	RAB28
ENSG00000224493.1	AC093156.1
ENSG00000173588.13	CEP83
ENSG00000125870.9	SNRPB2
ENSG00000183597.14	TANGO2
ENSG00000116489.11	CAPZA1
ENSG00000255092.1	AC010768.2
ENSG00000248050.1	AC079061.1
ENSG00000144681.9	STAC
ENSG00000224473.1	CCND3P1
ENSG00000269155.2	AL009178.2
ENSG00000214772.2	AC010168.1
ENSG00000104983.7	CCDC61
ENSG00000186431.17	FCAR
ENSG00000175229.6	GAL3ST3
ENSG00000237773.4	AC073332.1
ENSG00000225532.1	AL731684.1
ENSG00000169105.7	CHST14
ENSG00000143106.11	PSMA5
ENSG00000067369.12	TP53BP1
ENSG00000237624.1	OXCT2P1
ENSG00000067334.12	DNTTIP2
ENSG00000040531.13	CTNS
ENSG00000244300.2	GATA2-AS1
ENSG00000084072.15	PPIE
ENSG00000138135.6	CH25H
ENSG00000232259.1	AL158166.2
ENSG00000107821.13	KAZALD1
ENSG00000279943.1	FLJ38576
ENSG00000261766.1	AC133550.3
ENSG00000279227.1	AC009303.4
ENSG00000237440.7	ZNF737
ENSG00000094963.12	FMO2
ENSG00000178297.11	TMPRSS9
ENSG00000188611.13	ASAH2
ENSG00000178209.13	PLEC
ENSG00000129680.14	MAP7D3
ENSG00000232217.1	FTLP8
ENSG00000169299.12	PGM2
ENSG00000232032.1	AC079781.2
ENSG00000274589.1	Metazoa_SRP
ENSG00000119965.11	C10orf88
ENSG00000083093.8	PALB2
ENSG00000059769.18	DNAJC25
ENSG00000165288.10	BRWD3
ENSG00000101443.16	WFDC2
ENSG00000154864.10	PIEZO2
ENSG00000230508.1	RPL19P21
ENSG00000055130.14	CUL1
ENSG00000203705.9	TATDN3
ENSG00000268357.1	VN1R81P
ENSG00000257261.4	AC008014.1
ENSG00000122136.12	OBP2A
ENSG00000100994.10	PYGB
ENSG00000164494.10	PDSS2
ENSG00000258535.1	AL079307.1
ENSG00000150991.13	UBC
ENSG00000215006.4	CHCHD2P2
ENSG00000130950.12	NUTM2F
ENSG00000235570.1	LINC00533
ENSG00000172159.14	FRMD3
ENSG00000231305.3	AC112484.1
ENSG00000152503.8	TRIM36
ENSG00000273008.1	AC010864.1
ENSG00000251485.1	NRBF2P6
ENSG00000197323.9	TRIM33
ENSG00000227802.1	DNAJB3
ENSG00000256897.1	AC018410.1
ENSG00000169241.16	SLC50A1
ENSG00000239344.1	AC090686.1
ENSG00000260836.1	AC245033.1
ENSG00000266922.1	AC008543.3
ENSG00000269318.1	AC007292.2
ENSG00000146232.13	NFKBIE
ENSG00000237323.1	AC245036.3
ENSG00000176887.6	SOX11
ENSG00000238406.1	RNU7-171P
ENSG00000230899.1	MAGEA8-AS1
ENSG00000239198.1	RPL5P22
ENSG00000233544.1	EIF3KP2
ENSG00000249020.1	SNORA58
ENSG00000198625.11	MDM4
ENSG00000223624.1	AL033528.1
ENSG00000279507.1	AC112484.4
ENSG00000271543.1	AC021443.1
ENSG00000115977.17	AAK1
ENSG00000278434.1	AC023830.3
ENSG00000065054.12	SLC9A3R2
ENSG00000183255.10	PTTG1IP
ENSG00000115274.13	INO80B
ENSG00000277568.1	AC011375.1
ENSG00000254138.1	AC113386.1
ENSG00000215817.4	ZC3H11B
ENSG00000250492.1	INTS6P1
ENSG00000186326.3	RGS9BP
ENSG00000182552.13	RWDD4
ENSG00000180535.3	BHLHA15
ENSG00000223842.1	AL360093.1
ENSG00000256125.1	FAM32EP
ENSG00000162817.6	C1orf115
ENSG00000258024.1	OR5BT1P
ENSG00000231150.4	DNAH8-AS1
ENSG00000184206.10	GOLGA6L4
ENSG00000274615.1	AC233968.1
ENSG00000273311.1	DGCR11
ENSG00000226972.2	RPL12P19
ENSG00000279456.1	AL353763.1
ENSG00000259440.2	NPM1P43
ENSG00000177663.12	IL17RA
ENSG00000217624.2	YWHAZP10
ENSG00000104408.8	EIF3E
ENSG00000168594.14	ADAM29
ENSG00000130340.13	SNX9
ENSG00000240230.4	COX19
ENSG00000250081.1	AC025176.1
ENSG00000138604.8	GLCE
ENSG00000141499.15	WRAP53
ENSG00000104825.15	NFKBIB
ENSG00000231887.5	PRH1
ENSG00000258450.1	AL139099.2
ENSG00000184203.6	PPP1R2
ENSG00000241288.6	LINC02614
ENSG00000101843.17	PSMD10
ENSG00000254780.1	AC023232.1
ENSG00000211794.3	TRAV12-3
ENSG00000087206.15	UIMC1
ENSG00000272023.1	AC010240.3
ENSG00000280989.1	LINC00581
ENSG00000162723.8	SLAMF9
ENSG00000127948.12	POR
ENSG00000268751.1	SCGB1B2P
ENSG00000274627.1	RP11-104N10.2
ENSG00000125899.7	LINC02871
ENSG00000247809.6	NR2F2-AS1
ENSG00000114790.11	ARHGEF26
ENSG00000227431.4	CSE1L-AS1
ENSG00000160055.18	TMEM234
ENSG00000226964.1	RHEBP2
ENSG00000261351.2	AC116913.1
ENSG00000055332.15	EIF2AK2
ENSG00000234825.3	XRCC6P2
ENSG00000196109.6	ZNF676
ENSG00000196776.13	CD47
ENSG00000101940.16	WDR13
ENSG00000272221.1	AL645933.2
ENSG00000116679.14	IVNS1ABP
ENSG00000261105.4	LMO7-AS1
ENSG00000259907.1	AC004817.2
ENSG00000147324.9	MFHAS1
ENSG00000101236.15	RNF24
ENSG00000226935.5	LINC00161
ENSG00000236882.6	LINC01554
ENSG00000119865.7	CNRIP1
ENSG00000183250.10	LINC01547
ENSG00000267253.1	WHSC1L2P
ENSG00000105695.13	MAG
ENSG00000261286.1	ATP2C2-AS1
ENSG00000133661.14	SFTPD
ENSG00000122585.6	NPY
ENSG00000233369.6	GTF2IP4
ENSG00000087253.10	LPCAT2
ENSG00000226251.4	LINC02608
ENSG00000182405.5	PGBD4
ENSG00000204334.7	ERICH2
ENSG00000272699.1	AC007620.3
ENSG00000145526.10	CDH18
ENSG00000127837.8	AAMP
ENSG00000213885.3	RPL13AP7
ENSG00000243095.1	RPL3P10
ENSG00000104728.14	ARHGEF10
ENSG00000214113.9	LYRM4
ENSG00000263155.4	MYZAP
ENSG00000197580.10	BCO2
ENSG00000225905.1	AL391244.1
ENSG00000245384.1	CXXC4-AS1
ENSG00000232470.1	AL136368.1
ENSG00000260761.1	AC106754.1
ENSG00000272368.2	AC074032.1
ENSG00000267452.1	LINC02073
ENSG00000274015.1	AL136038.4
ENSG00000274380.1	MIR6801
ENSG00000204267.12	TAP2
ENSG00000259516.2	ANP32AP1
ENSG00000259950.1	AC034105.3
ENSG00000184517.10	ZFP1
ENSG00000273476.1	AL133215.3
ENSG00000134184.11	GSTM1
ENSG00000225720.5	AL031846.1
ENSG00000271035.1	AC010385.2
ENSG00000280385.1	AP000648.4
ENSG00000280287.1	AC131212.3
ENSG00000248559.1	AC109454.2
ENSG00000226086.5	EIF3LP3
ENSG00000258957.1	AL359317.2
ENSG00000249931.4	GOLGA8K
ENSG00000271966.1	AC021321.1
ENSG00000238266.1	LINC00707
ENSG00000183055.5	FAM133CP
ENSG00000130208.8	APOC1
ENSG00000090054.12	SPTLC1
ENSG00000089820.14	ARHGAP4
ENSG00000231407.4	GORAB-AS1
ENSG00000176343.5	RPL37AP8
ENSG00000206567.8	AC022007.1
ENSG00000260174.1	SYNGR2P1
ENSG00000102048.14	ASB9
ENSG00000159433.10	STARD9
ENSG00000231908.1	IDH1-AS1
ENSG00000170948.3	MBD3L1
ENSG00000205790.1	DPP9-AS1
ENSG00000262823.1	AC127521.1
ENSG00000225872.2	LINC01529
ENSG00000115268.8	RPS15
ENSG00000173641.16	HSPB7
ENSG00000229976.1	AL118523.1
ENSG00000065615.12	CYB5R4
ENSG00000182902.12	SLC25A18
ENSG00000228084.1	AC118553.1
ENSG00000155906.15	RMND1
ENSG00000144362.10	PHOSPHO2
ENSG00000228069.1	MTCO3P29
ENSG00000164764.10	SBSPON
ENSG00000260366.1	AC026803.1
ENSG00000212469.1	RNU6-1158P
ENSG00000177875.4	CCDC184
ENSG00000083123.13	BCKDHB
ENSG00000188647.11	PTAR1
ENSG00000254329.1	IGHVII-60-1
ENSG00000272031.2	ANKRD34A
ENSG00000072062.12	PRKACA
ENSG00000183605.15	SFXN4
ENSG00000134202.9	GSTM3
ENSG00000105499.12	PLA2G4C
ENSG00000197467.12	COL13A1
ENSG00000243175.1	RPSAP36
ENSG00000069667.14	RORA
ENSG00000145908.11	ZNF300
ENSG00000276775.1	IGHV4-4
ENSG00000230289.1	AL358781.2
ENSG00000249853.6	HS3ST5
ENSG00000239272.1	RPL21P10
ENSG00000120727.11	PAIP2
ENSG00000118420.15	UBE3D
ENSG00000281706.1	LINC01012
ENSG00000074964.15	ARHGEF10L
ENSG00000085871.7	MGST2
ENSG00000152422.14	XRCC4
ENSG00000189308.9	LIN54
ENSG00000168329.12	CX3CR1
ENSG00000076554.14	TPD52
ENSG00000231595.1	AC005224.1
ENSG00000233183.2	AL138889.1
ENSG00000228966.2	HOMER2P1
ENSG00000188199.9	NUTM2B
ENSG00000174502.17	SLC26A9
ENSG00000274367.1	AC004233.3
ENSG00000107745.15	MICU1
ENSG00000116981.3	NT5C1A
ENSG00000116001.14	TIA1
ENSG00000277678.1	RNU1-153P
ENSG00000254760.1	AC008750.1
ENSG00000168495.11	POLR3D
ENSG00000223821.1	AL603910.1
ENSG00000253831.1	ETV3L
ENSG00000197548.11	ATG7
ENSG00000266149.1	AP001094.3
ENSG00000204590.11	GNL1
ENSG00000228294.5	BMS1P17
ENSG00000142252.9	GEMIN7
ENSG00000234742.1	AC144530.1
ENSG00000212296.1	SNORD72
ENSG00000261487.1	AC135048.1
ENSG00000008735.13	MAPK8IP2
ENSG00000112981.4	NME5
ENSG00000199420.1	RN7SKP170
ENSG00000174885.11	NLRP6
ENSG00000068308.12	OTUD5
ENSG00000144120.11	TMEM177
ENSG00000187699.9	C2orf88
ENSG00000273920.1	AC103858.2
ENSG00000204933.3	CD177P1
ENSG00000260549.1	MT1L
ENSG00000181499.2	OR6T1
ENSG00000278041.1	AL133325.3
ENSG00000234129.6	AC073529.1
ENSG00000111846.14	GCNT2
ENSG00000108688.10	CCL7
ENSG00000184678.9	H2BC21
ENSG00000185100.9	ADSS1
ENSG00000076513.15	ANKRD13A
ENSG00000264604.1	AL158069.1
ENSG00000225972.1	MTND1P23
ENSG00000180822.10	PSMG4
ENSG00000250462.7	LRRC37BP1
ENSG00000258011.2	HMGA1P3
ENSG00000255381.1	AP001258.1
ENSG00000236676.1	AC117944.1
ENSG00000236444.3	UBE2L5
ENSG00000235961.5	PNMA6A
ENSG00000135678.10	CPM
ENSG00000278133.1	AC135050.6
ENSG00000118900.13	UBN1
ENSG00000155313.14	USP25
ENSG00000060303.5	RPS17P5
ENSG00000255343.1	AC234917.1
ENSG00000242029.1	AC078980.1
ENSG00000228218.1	ATF4P3
ENSG00000236946.2	HNRNPA1P70
ENSG00000276691.1	AC004466.3
ENSG00000198131.12	ZNF544
ENSG00000106789.11	CORO2A
ENSG00000234559.1	RPL22P7
ENSG00000108559.10	NUP88
ENSG00000130475.13	FCHO1
ENSG00000271335.4	AL117336.2
ENSG00000136521.11	NDUFB5
ENSG00000137821.10	LRRC49
ENSG00000247828.6	TMEM161B-AS1
ENSG00000243297.2	RPL31P61
ENSG00000230593.3	PPIAP40
ENSG00000174123.9	TLR10
ENSG00000160211.14	G6PD
ENSG00000177807.6	KCNJ10
ENSG00000204261.7	PSMB8-AS1
ENSG00000139908.13	TSSK4
ENSG00000162062.13	TEDC2
ENSG00000262539.1	AC005829.2
ENSG00000254532.1	AL358944.1
ENSG00000267026.4	AL136084.1
ENSG00000247317.3	LY6E-DT
ENSG00000138101.17	DTNB
ENSG00000130489.11	SCO2
ENSG00000240671.2	IGKV1-8
ENSG00000158793.12	NIT1
ENSG00000218052.5	ADAMTS7P4
ENSG00000188624.2	IGFL3
ENSG00000258526.4	AL049828.1
ENSG00000175728.3	LINC02873
ENSG00000174015.8	CBY2
ENSG00000201555.1	Y_RNA
ENSG00000180189.10	HMGB1P14
ENSG00000124587.12	PEX6
ENSG00000239944.1	TRBV8-2
ENSG00000163793.11	DNAJC5G
ENSG00000031003.9	FAM13B
ENSG00000226040.3	AC005740.1
ENSG00000163682.14	RPL9
ENSG00000272973.1	AP000350.5
ENSG00000241351.2	IGKV3-11
ENSG00000231728.3	TMSB15B-AS1
ENSG00000264553.1	MIR4257
ENSG00000253833.1	DSTNP3
ENSG00000037965.5	HOXC8
ENSG00000104755.13	ADAM2
ENSG00000232125.2	DYTN
ENSG00000236397.3	DDX11L2
ENSG00000225259.4	ST13P6
ENSG00000102575.9	ACP5
ENSG00000112280.14	COL9A1
ENSG00000184139.8	RPL7AP28
ENSG00000215812.5	ZNF847P
ENSG00000148606.11	POLR3A
ENSG00000144034.13	TPRKB
ENSG00000137133.9	HINT2
ENSG00000267088.1	AC087683.1
ENSG00000180209.10	MYLPF
ENSG00000125744.10	RTN2
ENSG00000107104.17	KANK1
ENSG00000163923.8	RPL39L
ENSG00000224939.1	LINC00184
ENSG00000218713.1	AL512378.1
ENSG00000198879.10	SFMBT2
ENSG00000110680.11	CALCA
ENSG00000278811.3	LINC00624
ENSG00000216360.1	AL136968.1
ENSG00000105825.10	TFPI2
ENSG00000101204.14	CHRNA4
ENSG00000213326.4	RPS7P11
ENSG00000239005.1	AC097376.1
ENSG00000155115.6	GTF3C6
ENSG00000148677.6	ANKRD1
ENSG00000228283.3	KATNBL1P6
ENSG00000236968.1	AL451164.1
ENSG00000103355.11	PRSS33
ENSG00000254506.1	AP003080.1
ENSG00000200378.1	RNU5B-4P
ENSG00000111364.14	DDX55
ENSG00000268614.1	AC008878.2
ENSG00000118307.17	CFAP94
ENSG00000253552.6	HOXA-AS2
ENSG00000263316.1	AC027763.2
ENSG00000159210.8	SNF8
ENSG00000137571.9	SLCO5A1
ENSG00000138395.13	CDK15
ENSG00000188338.13	SLC38A3
ENSG00000188868.12	ZNF563
ENSG00000158321.14	AUTS2
ENSG00000261643.1	AL590235.1
ENSG00000269951.1	AC090181.2
ENSG00000130640.12	TUBGCP2
ENSG00000276250.1	AC127024.6
ENSG00000096092.5	TMEM14A
ENSG00000122678.13	POLM
ENSG00000131771.12	PPP1R1B
ENSG00000065989.14	PDE4A
ENSG00000271318.1	MOB4P2
ENSG00000237178.2	H3P7
ENSG00000246174.6	KCTD21-AS1
ENSG00000227401.1	RPL37P1
ENSG00000269985.1	AL021328.1
ENSG00000114200.8	BCHE
ENSG00000234937.1	AL139128.1
ENSG00000237807.3	AC022034.1
ENSG00000233924.1	RPSAP13
ENSG00000203321.2	CARNMT1-AS1
ENSG00000237037.8	NDUFA6-DT
ENSG00000240132.1	ETF1P2
ENSG00000205208.4	C4orf46
ENSG00000205464.10	ATP6AP1L
ENSG00000144136.9	SLC20A1
ENSG00000243265.1	RPL23AP55
ENSG00000250317.7	SMIM20
ENSG00000100427.14	MLC1
ENSG00000280082.1	AF246928.1
ENSG00000173421.15	IHO1
ENSG00000053372.4	MRTO4
ENSG00000262877.4	AC110285.2
ENSG00000225336.2	HMGB3P1
ENSG00000100417.10	PMM1
ENSG00000250346.1	EEF1GP2
ENSG00000109956.11	B3GAT1
ENSG00000159479.15	MED8
ENSG00000232448.1	AL354824.2
ENSG00000147400.8	CETN2
ENSG00000179562.2	GCC1
ENSG00000186496.9	ZNF396
ENSG00000204588.5	LINC01123
ENSG00000119396.9	RAB14
ENSG00000100147.12	CCDC134
ENSG00000270713.1	AL132994.2
ENSG00000164796.16	CSMD3
ENSG00000267091.1	CTBP2P7
ENSG00000264304.1	AC024267.3
ENSG00000170122.5	FOXD4
ENSG00000136732.13	GYPC
ENSG00000248854.1	HNRNPH1P3
ENSG00000106524.7	ANKMY2
ENSG00000128951.12	DUT
ENSG00000103310.9	ZP2
ENSG00000144959.8	NCEH1
ENSG00000174720.14	LARP7
ENSG00000270188.1	MTRNR2L11
ENSG00000250644.2	AC068580.4
ENSG00000081041.8	CXCL2
ENSG00000154229.10	PRKCA
ENSG00000199676.1	Y_RNA
ENSG00000169884.12	WNT10B
ENSG00000256271.1	CACNA1C-AS2
ENSG00000269936.3	RP11-394O4.5
ENSG00000260153.1	RARRES2P10
ENSG00000215154.5	AC141586.1
ENSG00000182670.12	TTC3
ENSG00000270259.2	BX255925.2
ENSG00000273973.1	AC025162.2
ENSG00000162601.8	MYSM1
ENSG00000261276.1	AP003071.3
ENSG00000260331.1	AC079148.1
ENSG00000067955.12	CBFB
ENSG00000144712.10	CAND2
ENSG00000227906.6	SNAP25-AS1
ENSG00000161243.7	FBXO27
ENSG00000055955.14	ITIH4
ENSG00000165118.13	C9orf64
ENSG00000067167.6	TRAM1
ENSG00000268350.6	FAM156A
ENSG00000209082.1	MT-TL1
ENSG00000223302.1	Y_RNA
ENSG00000226440.6	LAMA4-AS1
ENSG00000198618.5	PPIAP22
ENSG00000220237.1	RPS24P12
ENSG00000144895.10	EIF2A
ENSG00000168385.16	SEPTIN2
ENSG00000124882.3	EREG
ENSG00000235558.3	GUSBP17
ENSG00000186977.2	KRTAP19-5
ENSG00000206652.1	RNU1-1
ENSG00000186577.10	SMIM29
ENSG00000261229.4	AC021483.2
ENSG00000252585.1	Y_RNA
ENSG00000213963.5	AC019080.1
ENSG00000261604.1	AC114947.2
ENSG00000272861.1	AC012360.2
ENSG00000165443.10	PHYHIPL
ENSG00000197181.10	PIWIL2
ENSG00000143442.20	POGZ
ENSG00000260757.1	AC093520.1
ENSG00000237517.7	DGCR5
ENSG00000148516.20	ZEB1
ENSG00000146409.9	SLC18B1
ENSG00000251792.1	Y_RNA
ENSG00000185467.7	KPNA7
ENSG00000115461.4	IGFBP5
ENSG00000278621.1	AC037198.2
ENSG00000176490.4	DIRAS1
ENSG00000166917.8	MIR202HG
ENSG00000229388.1	LINC01715
ENSG00000177189.11	RPS6KA3
ENSG00000214660.6	SLC29A4P2
ENSG00000196114.3	IFITM3P3
ENSG00000149124.9	GLYAT
ENSG00000232283.1	HSD17B3-AS1
ENSG00000224858.5	RPL29P11
ENSG00000140307.9	GTF2A2
ENSG00000100442.9	FKBP3
ENSG00000196482.15	ESRRG
ENSG00000259040.4	BLOC1S5-TXNDC5
ENSG00000274372.3	LINC02804
ENSG00000272141.1	AL390719.2
ENSG00000203414.2	BTBD7P1
ENSG00000172456.15	FGGY
ENSG00000118785.12	SPP1
ENSG00000233608.3	TWIST2
ENSG00000133878.7	DUSP26
ENSG00000106976.17	DNM1
ENSG00000266473.1	AC007448.4
ENSG00000280739.1	EIF1B-AS1
ENSG00000170374.5	SP7
ENSG00000226087.1	AC073283.2
ENSG00000120899.16	PTK2B
ENSG00000183378.10	OVCH2
ENSG00000137473.16	TTC29
ENSG00000254681.5	PKD1P5
ENSG00000181218.5	H2AW
ENSG00000234026.1	AL157834.2
ENSG00000132141.12	CCT6B
ENSG00000233999.3	IGKV3OR2-268
ENSG00000223668.1	EEF1A1P24
ENSG00000117013.13	KCNQ4
ENSG00000125450.9	NUP85
ENSG00000101363.11	MANBAL
ENSG00000235090.1	RPL7L1P3
ENSG00000158352.14	SHROOM4
ENSG00000179151.10	EDC3
ENSG00000262481.4	TMEM256-PLSCR3
ENSG00000271815.1	AC008897.3
ENSG00000234191.1	LINC01283
ENSG00000180096.10	SEPTIN1
ENSG00000170498.8	KISS1
ENSG00000105341.17	DMAC2
ENSG00000197067.5	OR2T32P
ENSG00000156958.13	GALK2
ENSG00000138614.13	INTS14
ENSG00000174611.10	KY
ENSG00000235236.1	AC137630.2
ENSG00000260862.1	AC099506.1
ENSG00000147804.8	SLC39A4
ENSG00000261349.1	AL031432.2
ENSG00000104921.13	FCER2
ENSG00000267466.1	AC021683.1
ENSG00000113494.15	PRLR
ENSG00000231749.2	ABCA9-AS1
ENSG00000281560.1	LSINCT5
ENSG00000261488.1	TBILA
ENSG00000279444.1	AC135584.1
ENSG00000265106.1	Z93241.1
ENSG00000198598.5	MMP17
ENSG00000270902.1	AL160290.2
ENSG00000185008.16	ROBO2
ENSG00000145949.9	MYLK4
ENSG00000230312.2	SLC25A53P1
ENSG00000240224.1	UGT1A5
ENSG00000239617.1	AC073610.1
ENSG00000163541.10	SUCLG1
ENSG00000242697.2	RPL5P12
ENSG00000132635.15	PCED1A
ENSG00000245146.5	MALINC1
ENSG00000247011.2	AC005920.1
ENSG00000241360.1	PDXP
ENSG00000260708.1	AL118516.1
ENSG00000265971.1	AC005828.5
ENSG00000213731.2	RAB5CP1
ENSG00000088876.10	ZNF343
ENSG00000213228.5	RPL12P38
ENSG00000225706.1	PTPRD-AS1
ENSG00000259916.1	AL845331.1
ENSG00000211639.2	IGLV4-60
ENSG00000151466.10	SCLT1
ENSG00000248780.1	ARL4AP2
ENSG00000148688.12	RPP30
ENSG00000250303.3	LINC02762
ENSG00000168779.18	SHOX2
ENSG00000281468.1	AC006504.7
ENSG00000262304.1	AC027796.3
ENSG00000187257.13	RSBN1L
ENSG00000182366.8	FAM87A
ENSG00000171604.10	CXXC5
ENSG00000114439.17	BBX
ENSG00000170537.11	TMC7
ENSG00000199226.1	RNU6-50P
ENSG00000272455.1	MRPL20-DT
ENSG00000094975.12	SUCO
ENSG00000187531.12	SIRT7
ENSG00000241416.1	KRT8P13
ENSG00000213609.3	RPL7AP50
ENSG00000170293.7	CMTM8
ENSG00000230067.3	HSPD1P6
ENSG00000234949.2	AC104667.2
ENSG00000254224.1	AP003465.1
ENSG00000270244.1	AC104687.2
ENSG00000205231.1	TTLL10-AS1
ENSG00000168621.13	GDNF
ENSG00000219682.4	AL133268.1
ENSG00000196365.10	LONP1
ENSG00000275765.3	AC091982.3
ENSG00000232163.2	RPLP1P13
ENSG00000121644.17	DESI2
ENSG00000228203.5	GRASLND
ENSG00000241499.1	AL132838.2
ENSG00000149823.6	VPS51
ENSG00000184232.7	OAF
ENSG00000259308.3	FABP5P8
ENSG00000267246.1	AC091132.5
ENSG00000272736.4	AC005323.2
ENSG00000231147.2	ARHGAP42P2
ENSG00000178078.10	STAP2
ENSG00000141086.16	CTRL
ENSG00000196371.3	FUT4
ENSG00000256211.1	SKP1P2
ENSG00000279489.1	AL355377.2
ENSG00000233429.8	HOTAIRM1
ENSG00000123405.12	NFE2
ENSG00000175387.14	SMAD2
ENSG00000167528.11	ZNF641
ENSG00000177054.12	ZDHHC13
ENSG00000252028.1	RN7SKP52
ENSG00000133059.15	DSTYK
ENSG00000166483.9	WEE1
ENSG00000119915.4	ELOVL3
ENSG00000226089.2	AL122017.1
ENSG00000170473.15	PYM1
ENSG00000198929.11	NOS1AP
ENSG00000179038.8	AP001885.1
ENSG00000257605.2	MYG1-AS1
ENSG00000181450.16	ZNF678
ENSG00000204410.13	MSH5
ENSG00000244486.6	SCARF2
ENSG00000139946.8	PELI2
ENSG00000184515.9	BEX5
ENSG00000200550.1	RNU6-137P
ENSG00000211652.2	IGLV7-43
ENSG00000158270.11	COLEC12
ENSG00000251533.2	LINC00605
ENSG00000248099.3	INSL3
ENSG00000237547.1	IGHJ2P
ENSG00000228347.1	FTLP17
ENSG00000087470.16	DNM1L
ENSG00000120925.12	RNF170
ENSG00000269378.1	ITGB1P1
ENSG00000225031.1	EIF4BP7
ENSG00000126067.10	PSMB2
ENSG00000265485.4	LINC01915
ENSG00000259932.1	AC051619.6
ENSG00000263655.1	AC090125.1
ENSG00000244245.1	AC133134.1
ENSG00000176396.9	EID2
ENSG00000259392.2	AC090877.1
ENSG00000001084.9	GCLC
ENSG00000267871.4	ZNF460-AS1
ENSG00000164221.11	CCDC112
ENSG00000278861.1	AC117503.2
ENSG00000211593.2	IGKJ5
ENSG00000278703.1	AC100847.1
ENSG00000089195.13	TRMT6
ENSG00000175536.6	LIPT2
ENSG00000114948.11	ADAM23
ENSG00000243560.3	RN7SL364P
ENSG00000228223.2	HCG11
ENSG00000279469.1	AC109454.4
ENSG00000251215.1	GOLGA5P1
ENSG00000182687.3	GALR2
ENSG00000183199.6	HSP90AB3P
ENSG00000188095.4	MESP2
ENSG00000173681.15	BCLAF3
ENSG00000232075.1	MRPL35P2
ENSG00000102996.4	MMP15
ENSG00000244921.2	MTCYBP18
ENSG00000229659.1	RPL26P6
ENSG00000231663.1	COA6-AS1
ENSG00000133433.9	GSTT2B
ENSG00000259151.2	CAP2P1
ENSG00000135929.7	CYP27A1
ENSG00000064692.17	SNCAIP
ENSG00000233024.6	NPIPA9
ENSG00000263080.1	AC009121.3
ENSG00000087077.10	TRIP6
ENSG00000274358.1	RP11-463J17.2
ENSG00000154415.6	PPP1R3A
ENSG00000103319.10	EEF2K
ENSG00000275630.1	AC004816.2
ENSG00000239946.1	ZBTB20-AS3
ENSG00000103512.13	NOMO1
ENSG00000277052.1	MIR6763
ENSG00000240006.1	LINC02004
ENSG00000281849.1	AL732314.10
ENSG00000083099.9	LYRM2
ENSG00000240476.1	LINC00973
ENSG00000228702.1	AL645998.1
ENSG00000168350.7	DEGS2
ENSG00000277159.1	AL139384.2
ENSG00000176826.14	FKBP9P1
ENSG00000198113.2	TOR4A
ENSG00000255154.6	HTD2
ENSG00000182752.9	PAPPA
ENSG00000107863.15	ARHGAP21
ENSG00000260261.1	AC124944.2
ENSG00000167182.12	SP2
ENSG00000132801.6	ZSWIM3
ENSG00000239392.2	AL354989.2
ENSG00000201573.1	Y_RNA
ENSG00000254990.4	AP001781.1
ENSG00000197756.8	RPL37A
ENSG00000170035.14	UBE2E3
ENSG00000231905.2	SETP10
ENSG00000185803.7	SLC52A2
ENSG00000230525.4	LINC01799
ENSG00000163481.6	RNF25
ENSG00000269321.1	AC011466.2
ENSG00000186105.7	LRRC70
ENSG00000185115.4	NSMCE3
ENSG00000101246.18	ARFRP1
ENSG00000123178.13	SPRYD7
ENSG00000243926.1	TIPARP-AS1
ENSG00000102543.13	CDADC1
ENSG00000054282.14	SDCCAG8
ENSG00000069509.5	FUNDC1
ENSG00000116667.11	C1orf21
ENSG00000267505.1	AC005180.2
ENSG00000278576.1	AL162171.3
ENSG00000242798.1	AC073842.2
ENSG00000243961.2	PARAL1
ENSG00000179889.17	PDXDC1
ENSG00000280432.1	AP000962.2
ENSG00000272797.1	AC092954.1
ENSG00000130222.9	GADD45G
ENSG00000089123.14	TASP1
ENSG00000240687.1	AC082651.1
ENSG00000163812.12	ZDHHC3
ENSG00000076928.16	ARHGEF1
ENSG00000278879.1	AP000560.1
ENSG00000022556.14	NLRP2
ENSG00000213270.5	RPL6P25
ENSG00000197785.12	ATAD3A
ENSG00000212541.1	RNU6-510P
ENSG00000253967.1	AC022730.4
ENSG00000229007.1	EXOSC3P1
ENSG00000007520.3	TSR3
ENSG00000267498.1	AC007786.1
ENSG00000188486.3	H2AX
ENSG00000197879.13	MYO1C
ENSG00000175445.13	LPL
ENSG00000169704.4	GP9
ENSG00000237921.2	AC004543.1
ENSG00000250068.1	AL445187.1
